Lordstown Motors Corp on Thursday reported its first quarterly profit as the electric-vehicle firm benefited from the sale of certain assets including its Ohio assembly line to Taiwanese contract manufacturer Foxconn.,1
"Last week, Spark New Zealand (SPK.NZ) announced the sale of a 70% stake in its towers business for NZ$900 million.",1
"Vodafone NZ, of which Infratil owns about 49.95%, will sell 1,484 mobile towers to funds managed by London-based InfraRed Capital Partners and Toronto-based Northleaf Capital Partners.",1
"PetroChina's logo is seen at a petrol station in Beijing, China, March 21, 2016.",0
"PetroChina's plan follows a similar strategic shift by smaller state peer CNOOC Ltd (0883.HK), which was preparing to exit its operations in Britain, Canada and the United States because of concerns the assets could become subject to Western sanctions.",1
"The state oil and gas major hopes to sell some of these assets, which have incurred billions of dollars of losses and are in areas where the company cannot easily compete, in the next two years, the sources said.",1
"The company is also looking to offload the wholly-owned MacKay River Oilsands and Dover Oilsands projects in Canada because of losses producing and processing the tar-like fuel into bitumen, the sources added.",1
Arrow only made a final investment decision to develop the 5-trillion-cubic-feet Surat Gas Project in Queensland in 2020.,0
They are now looking at a $22 billion plan to use the field to feed the Karratha Gas Plant (KGP) in northwestern Australia as that plant's original fields dry up.,0
One of the sources familiar with the possible divestment said that PetroChina is displeased with the relatively high production costs of $70 per barrel at the projects and both sites face discontent from local residents over their environmental impact.,1
"HOUSTON (Reuters) - Marathon Petroleum Co, the largest U.S. independent refiner, is exploring the sale of assets of its pipeline subsidiary MPLX LP worth as much as $15 billion, people familiar with the matter said on Wednesday.",1
"FILE PHOTO: General view of the Marathon petroleum refinery in Carson, California, U.S., December 5, 2019.",0
"Marathon is exploring a sale of MPLX’s gathering and processing (G&P) business, which transports hydrocarbons from drilling sites to major pipelines, the sources said.",1
"Intrepid Financial Partners is advising on a sale process for the business, which is at its early stages, the sources added.",1
"If there is a deal, it could involve divesting a majority or minority stake in that business, according to the sources.",1
"Marathon Petroleum shares ended trading down 9% in New York, giving it a market value of $20.3 billion.",1
"Its debt obligations totaled $29 billion as of the end of December, $20.1 billion of which stemmed from MPLX and its subsidiaries.",0
"Shaw Group, Marathon announced in October it would explore options for its pipeline and storage operations, and look at spinning off its retail gas station business Speedway.",1
"Marathon held negotiations to sell Speedway to Japan’s Seven & i Holdings Co for more than $20 billion, but the talks collapsed earlier this month after banks balked at financing the 7-Eleven convenience store operator’s bid, one of the sources said.",1
A sale of the MPLX assets could help compensate for that abandoned divestment.,1
It is not clear whether Marathon would choose to keep MPLX’s logistics and storage businesses should the G&P assets be successfully divested.,1
"PARIS, Feb 28 (Reuters) - Danone (DANO.PA) said on Sunday it was taking a first step towards selling off its stake in its Chinese dairy partner as the French food group faces pressure from shareholders to improve its performance and governance.",1
Danone said in a statement that following a review of its portfolio it had reached an agreement to convert its indirect stake in China Mengniu Dairy Company Limited (2319.HK) into a 9.8% direct holding in the Hong Kong-listed group.,1
"A sale of the direct stake could follow this year in one or in several transactions and depending on market conditions, Danone said, adding that most of the gains would be used to buy back its own shares.",1
"Chairman and Chief Executive Emmanuel Faber has come under growing pressure recently as shareholders push for changes at the group, which has lagged some rivals during the COVID-19 pandemic.",0
French media reported that Danone's board of directors was due to meet on Monday to discuss governance issues.,0
"NEW YORK (Reuters) - Royal Dutch Shell RDSa.L is in talks with several potential buyers for its refinery outside of San Francisco, but the Anglo-Dutch oil giant is reluctant to part with its last asset in California, three people familiar with the process say.",1
"Shell's company logo is pictured at a gas station in Zurich April 8, 2015.",0
"Shell, Europe’s largest oil company, has sold around $15 billion of assets over the past year as part of a planned $30 billion in asset sales to trim debt incurred from the transaction.",1
"Bidders for Shell's 158,000 barrel-per-day Martinez refinery, located 30 miles (48 km) northeast of San Francisco, include PBF Energy PBF.N and NTR Partners III LLC.",1
"Still, sources familiar with the issue say the company wants to sell for a higher price, with one saying the plant could be valued at about $900 million.",1
"Shell, which barred potential buyers from hiring advisors during a first round of the auction, has since allowed third parties to review materials related to a sale, according to one person familiar with the negotiations.",1
"PBF referenced its quarterly calls with analysts, where it has said it considers all refining and logistics assets that come on the market, but declined to comment on interest in the specific plant.",1
Shell retained Lazard last year to advise on the overall asset sale program.,1
"In the fall, Shell retained Deutsche Bank to find a buyer for the Martinez facility.",1
"Over the past 15 years, Shell has sold refineries in Bakersfield and Wilmington, California.",1
Selling the Martinez plant would mark its exit from the state.,1
Most operators in the state own more than one plant.,0
The potential sale would include a pipeline that brings crude produced in California’s San Joaquin Valley to the refinery.,1
"Sept 3 (Reuters) - Chevron Corp (CVX.N) is looking to sell its oil and gas assets in the Eagle Ford Basin in south Texas, according to sources familiar with the matter and a marketing document seen by Reuters.",1
"A spokesperson confirmed that the company was marketing the assets for sale, adding the oil major regularly reviews its portfolio.",1
"Prospective buyers are likely to bid between $1 billion and $2 billion for the assets, two of the sources said.",1
"Oil companies have been unloading properties from Texas to California, taking advantage of a more than 40% surge in crude prices to shore up cash for future investments and returns to shareholders.",1
"Chevron, which plans to resume share buybacks in the current quarter, stepped up its sales program in June by marketing two collections of conventional oil and gas fields in the Permian Basin, together valued at more than $1 billion.",1
The divestment plans come as Chevron reportedly held talks with activist hedge fund Engine No.,1
1 to detail its plans to cut carbon emissions.,0
"1 won three board seats at rival Exxon Mobil (XOM.N) in June, using the top U.S. oil producer's ""inadequate"" response to climate change as its rallying point.",0
"EDINBURG, Va., July 01, 2021 (GLOBE NEWSWIRE) -- Shenandoah Telecommunications Company (“Shentel” or the “Company”) (NASDAQ: SHEN) announced today the closing of the previously announced sale of its Wireless assets and operations to T-Mobile USA, Inc. (“T-Mobile”).",1
"This release contains forward-looking statements about Shentel regarding, among other things, its business strategy, its prospects and its financial position.",0
"Shentel undertakes no obligation to revise or update such statements to reflect current events or circumstances after the date hereof, or to reflect the occurrence of unanticipated events, except as required by law.",0
Exxon Mobil Corp. (XOM) is seeking buyers for its U.S. shale fields.,1
"According to Reuters, XOM plans to offload unproductive assets, raise cash, and pay off its huge debt.",1
"Bids are expected till December 2021, and Exxon expects to close the sale in January 2022.",1
"According to Reuters, the Barnett shale assets gas production has reduced by 50% since 2016, to around 227 million cubic feet per day (mcfd) in the first half of this year.",0
"In August 2021, Exxon had put approximately 5,000 natural gas wells in the Fayetteville Shale in Arkansas for sale.",1
"According to Exxon, these assets have reduced market value and declining production capacity.",1
"Exxon excluded several properties in Asia, Africa, the United States, and Europe from its development plan last year.",1
The company has received $557 million from sale proceeds up to June 2021 and has $2.15 billion in pending deals.,1
The average Exxon Mobil price target of $69.73 implies 8.33% upside potential to current levels.,0
"The Company has eliminated 40% of its workforce, largely in senior and middle management, resulting in an anticipated annual savings of over $4m.",0
Flowr Forest is not core to the Company’s operations and the proceeds of the sale will provide the Company with increased operating capital.,1
"Closing of the sale is anticipated for mid-August and is subject to certain conditions, including the completion of a satisfactory due diligence review by the purchaser.",1
"Tom Flow, Interim Chief Executive Officer of Flowr commented, “These cost cutting measures and sale of non-core assets are vital to getting the company to profitability.",1
"Flowr aims to support improving outcomes through responsible cannabis use and, as an established expert in cannabis cultivation, strives to be the brand of choice for consumers and patients seeking the highest-quality craftsmanship and product consistency across a portfolio of differentiated cannabis products.",1
"Often, but not always, forward-looking statements can be identified by the use of forward-looking terminology such as “may”, “will”, “expect”, “believe”, “estimate”, “plan”, “could”, “should”, “would”, “outlook”, “forecast”, “anticipate”, “foresee”, “continue” or the negative of these terms or variations of them or similar terminology.",0
"To the extent any forward-looking information in this press release constitutes “future oriented financial information” or “financial outlooks”, within the meaning of applicable securities laws, the purpose of such information being provided is to demonstrate the potential of the Company and readers are cautioned that this information may not be appropriate for any other purpose.",0
Repsol was one of the top sellers of assets between 2017 and 2021 in EDF's analysis.,1
"To be sure, the burning of fossil fuels, such as coal, oil and gas, is the chief driver of the climate crisis and researchers have repeatedly stressed that limiting global heating to 1.5 degrees Celsius will soon be beyond reach without immediate and deep emissions reductions across all sectors.",0
"EDF's analysis of over 3,000 deals between 2017 and 2021 shows how flaring and emissions commitments disappear when tens of thousands of wells are passed from publicly traded companies to private firms that have no oversight or reporting requirements to shareholders.",1
"These transactions can make it look as though sellers have cut emissions, when in fact pollution is simply being shifted to companies with lower standards.",1
"""These transactions can make it look as though sellers have cut emissions, when in fact pollution is simply being shifted to companies with lower standards,"" said Andrew Baxter, director of energy transition at EDF.",1
"""Regardless of the sellers' intent, the result is that millions of tons of emissions effectively disappear from the public eye, likely forever.",1
EDF's analysis used industry and financial data on mergers and acquisitions to track changes in how emissions may have changed after a sale.,1
"In one example, Britain's Shell, France's TotalEnergies and Italy's Eni — all publicly held firms with net-zero targets — sold off their interests in an onshore oil mining field in Nigeria last year to a private-equity backed operator.",1
Shell said it would reverse up to $4.5 billion in writedowns on oil and gas assets after it raised its energy prices outlook .,1
The case study was said to highlight the climate risks stemming from upstream oil and gas transactions.,0
"""Questions regarding specific asset sales should be directed to the operator,"" they added.",1
"""In general terms, all asset sales contracts must comply with local regulations, they include clauses related to the respect of human rights, and they are subject to Government approval.""",1
"Larry Fink, CEO and Chair of BlackRock, the world's largest asset manager, sharply criticized oil and gas giants for selling out to private firms during the COP26 climate conference in Glasgow, Scotland, last year.",1
"Fink said the practice of public disclosed companies selling high-polluting assets to opaque private enterprises ""doesn't change the world at all.",1
"In North America, for example, he highlighted the ""huge problem"" with so-called ""orphan wells.""",0
These are oil and gas wells abandoned by fossil fuel extraction industries which can end up in the hands of companies with no ability or intention of cleaning them up.,1
"""It is interesting to look at how different the asset sale process is in most of North America compared to the assets in the Gulf of Mexico because, in the Gulf of Mexico, there are federal rules that basically say if you sell an asset and the next company — or the next, next, next company doesn't clean it up — that liability comes back to you,"" Logan said.",1
"""I think we need something like that in the rest of the world where there's an acknowledgment that that liability has to travel.",0
Why did this happen?,0
"America Movil is pushing to sell some assets for at least $20 billion, a source told CNBC.",1
"The Mexican telecom company, which is owned by billionaire Carlos Slim, is preparing to divest assets in an unprecedented step to cut its market share in Mexican telecoms below 50 percent and escape the burden of tougher regulations.",1
The company's stock rose after reports of its interest in selling some assets.,1
Read MoreCarlos Slim: New telecom regulations?,0
"The justification for the steep multiplier, the source said, is that Mexico has a growing telecommunications market, and whomever bought the assets would face a competitor—America Movil—firmly dedicated to not grow to more than 50 percent market share.",1
Correction: This article has been updated to reflect the sale price that America Movil is seeking.,1
"A logo of the Exxon Mobil Corp is seen at the Rio Oil and Gas Expo and Conference in Rio de Janeiro, Brazil September 24, 2018.",0
The top U.S. oil producer last year accelerated efforts to divest smaller oil and gas operations and use any proceeds to pay down debt acquired as the coronavirus pandemic triggered losses.,1
"The properties could fetch between $500 million and $1 billion, people familiar with energy property sales said.",1
"The shale assets were part of an impairment charge that Imperial and Exxon took in late 2020, an Imperial spokeswoman said.",1
The companies also own petrochemical plants and Exxon operates offshore production in Eastern Canada.,0
Past divestitures have raised more than $1.1 billion from sales of Exxon's U.S. Gulf of Mexico and U.K. North Sea properties.,1
It recently put several packages of U.S. natural gas properties on the market.,1
"Canada's Montney, which straddles Alberta and British Columbia, has seen a wave of consolidation as companies buckled under when oil prices collapsed amid the COVID-19 pandemic.",1
"The oil major in 2020 took a near $20 billion writedown on properties, primarily purchased with the acquisition of XTO Energy a decade earlier.",1
"Gas assets in Appalachia, the Rocky Mountains, Oklahoma, and Texas were taken out of its development plan after the writedown.",1
"(“BSP”) under which the Company will sell its December 31, 2017 investment portfolio to funds advised by BSP for $981.2 million in cash.",1
"The sale of the December 31, 2017 investment portfolio to BSP and the $85.0 million shareholder payment by Barings represent total cash consideration to the Company and to Triangle shareholders, net of the repayment of outstanding debt, of $691.2 million, or approximately $14.48 per share as of December 31, 2017, and 1.08x Triangle’s December 31, 2017 net asset value per share.",1
"Net of estimated transaction expenses, other one-time charges and the repayment of outstanding debt, the sale of the Company’s December 31, 2017 investment portfolio and the $85.0 million shareholder payment represents total cash consideration to the Company and to Triangle shareholders of $658.6 million, or approximately $13.80 per share as of December 31, 2017, and 1.03x Triangle’s December 31, 2017 net asset value.",1
"The sale of our December 31, 2017 investment portfolio for cash to BSP and the externalization of the Triangle platform by Barings delivers significant value to Triangle’s shareholders and accelerates the Company’s strategic transition to a senior-focused lender to the lower and middle markets.",1
"In conjunction with the closing of the proposed transactions, Triangle will announce the redemption of the Company’s 6.375% Notes due December 15, 2022 (NYSE:TCCA) with an aggregate principal amount outstanding of $80.5 million and the Company’s 6.375% Notes due March 15, 2022 (NYSE:TCCB) with an aggregate principal amount outstanding of $86.25 million.",1
"The transactions are expected to close in June or July of 2018, at which time shareholders will receive the payment of $1.78 per share as part of the Barings externalization transaction.",1
The call will also be available via a live webcast on the Investor Relations section of Triangle’s website at http://ir.tcap.com/events-and-presentations.,0
"Triangle offers a wide variety of debt and equity investment structures including first lien, unitranche, second lien, and mezzanine with equity components.",0
Triangle has elected to be treated as a regulated investment company under the Internal Revenue Code of 1986.,0
"Part of MassMutual, Barings maintains a strong global presence with over 1,800 associates and offices in 16 countries.",0
"BSP manages assets across a broad range of complementary credit strategies including private/opportunistic debt, liquid loans, high yield, special situations, long-short liquid credit and commercial real estate debt.",0
"The inclusion of such statements should not be regarded as a representation that such plans, estimates or expectations will be achieved.",0
"Information regarding Triangle’s directors and executive officers is available in its definitive proxy statement for Triangle’s 2018 annual meeting of shareholders filed with the SEC on March 1, 2018 (the “TCAP 2018 Proxy Statement”), as modified or supplemented by any Form 3 or Form 4 filed with the SEC since the date of the TCAP 2018 Proxy Statement.",0
"These documents can be obtained, or will be available, free of charge from the sources indicated above.",0
"FILE PHOTO: A customer enters a JC Penney Co store in Westminster, Colorado, U.S. August 14, 2008.",0
The iconic 118-year-old department store had filed for bankruptcy in May after the COVID-19 pandemic forced it to temporarily close its then nearly 850 stores.,1
"With the completion of the sale, the company will have access to about $1.5 billion in new financing, it said.",1
"“We ... are very pleased to help preserve this iconic institution and save tens of thousands of jobs,” Simon Property Group Chief Executive David Simon said.",0
"Canadian oil and gas producer Husky Energy Inc is mulling paring down its stakes in some of its Eastern Canadian offshore assets, in a move that could fetch several billion dollars, people familiar with the talks told Reuters.",1
"The company, which is controlled by Hong Kong billionaire Li Ka-shing, finds the capital-intensive assets less attractive in a low oil price environment, making it challenging to generate profits, the people said.",1
"Husky could invest the sale proceeds in South America, Africa or Asia, the people added.",1
"The sources cautioned, however, that the talks were at an early stage and Husky might not proceed with the divestitures if it does not receive attractive offers.",1
"Petershill, which takes minority stakes in alternative assets managers including private equity, venture capital and hedge funds, will be a standalone company operated by the Goldman Sachs Asset Management team, it said on Monday.",1
The deal will consist of a sale of around $750 million of new shares as well as existing ones to give Petershill a free float of at least 25% and make it eligible to be included in FTSE indices.,1
"The listing is slated to take place around a month from now, the source said.",1
