"""This helps us generate more spread than others.""",0
"When the merger closes, Woodward Chairman, CEO and President Tom Gendron will become executive chairman while Hexcel president and CEO Nick Stanage will become CEO of the combined company.",1
"Upon closing of the transaction, which is expected in the fourth quarter of 2022, RADA will become a wholly-owned subsidiary of Leonardo DRS.",1
Shares of Pine Technology Acquisition Corp. fell 1.5% in premarket trades.,1
"Orlando, FL and Houston, TX, Jan. 31, 2022 (GLOBE NEWSWIRE) -- Kalera AS (“Kalera”), one of the preeminent leafy green vertical farming companies and a leader in plant science for producing high-quality produce in controlled environments, and Agrico Acquisition Corp., a special purpose acquisition company (SPAC), today jointly announced that they have entered into a definitive merger agreement.",1
"Asked why Group Nine Media chose a merger rather than a sale to a larger company, Lerer said he looked around and chose the best long-term option.",1
"Additionally, North Mountain will file other relevant materials with the SEC in connection with the Transaction.",1
The two companies hosted a press conference on Thursday following the New Mexico Public Regulation Commission’s discussion the previous day regarding a hearing examiner’s recommendation that the commission deny the merger.,1
"The PUC left the door open to future merger applications, outlining the conditions upon which the deal could be approved.",1
"We believe there is significant runway for growth opportunities within our existing customer base as well as through untapped opportunities such as new customer wins, new product innovation, international expansion, and strategic acquisitions,"" said Douglas W. Clark, Founder, Chairman, and CEO of Corcentric.",0
"BENGALURU, May 6 (Reuters) - Indian conglomerate Larsen & Toubro will merge its Mindtree Ltd (MINT.NS) and L&T Infotech (LRTI.NS) software units to create a $17.69 billion company, building scale to compete for larger deals in a booming market for IT services since the pandemic.",1
"The deal, to be announced officially on Monday, would form a coast-to-coast behemoth with a leading presence in the top domestic markets, including New York, Chicago and Los Angeles, along with an extended network to Asia, Latin America and Europe.",1
"“Ahold and Delhaize Group would like to stress that while they are in the final stages of negotiations, no definitive agreement on a transaction has been reached.",1
"Previously, Great Plains had proposed buying Westar and making it a subsidiary, using around $8 billion of borrowing: a level of debt with which the Kansas regulator was unhappy.",1
"AccorHotels purchased the Fairmont, Raffles, and Swissôtel brands this year.",1
"The deal comes at a time when the U.S. electric utility industry has been seeing a lot of merger activity in the last few years, with the broad trend of change driving many of those acquisitions.",1
"SPACs are publicly listed companies raised with the intention of merging with a private company, which goes public through the merger and is seen as an alternative to an IPO.",1
"T-Mobile and Sprint assume no obligation to update or revise the information contained in this communication (whether as a result of new information, future events or otherwise), except as required by applicable law.",0
"The combined entity will also boast 2P (proven and probable) reserves of over 2 billion boe comprising 59% gas, and 41% liquids, the companies said.",1
"Australia's first online-only bank, which had targeted a similar market, shut down on June 29 because of difficulties raising funds.",0
Renegade (2014): Jeep’s compact SUV is getting a plug-in hybrid version for Europe and North America in 2020.,0
"As agreed in the initial merger proposal last May, Discovery gets six designated board members and AT&T gets seven.",1
"If both companies, however, do not formally undergo a change of control, the spin-offs can be tax-free.",0
FBL Financial Group will cease to trade on the New York Stock Exchange as part of a similar merger with Farm Bureau Property & Casualty.,1
"By the time the deal closes, United Technologies is expected to have finished spinning off its Otis and Carrier businesses — a move that was announced previously as part of a focus on aerospace and engines.",1
"“This isn’t justice with a blindfold on, right?” he said.",0
Our advanced nationwide 4G LTE network delivers outstanding wireless experiences to 86.0 million customers who are unwilling to compromise on quality and value.,0
"“As the world shifts to a more sustainable economy and more companies and governments set their sustainability and ESG goals, the first step in achieving these objectives is measurement.",0
"On April 29, 2018, T-Mobile announced it would try again with Sprint.",1
"William Curry, Dow’s chief tax officer, played a key role in structuring the tax aspects of the deal with DuPont, according to the sources.",1
"By its nature, FLI involves a variety of assumptions, which are based upon factors that may be difficult to predict and that may involve known and unknown risks and uncertainties and other factors which may cause actual results and outcomes to differ materially from those expressed or implied by these FLI, including, but not limited to, the following: the occurrence of any event, change or other circumstances that could give rise to the right of one or both of the parties to terminate the merger agreement; the timing and completion of the transaction, including receipt of regulatory approvals and RADA stockholder approval and the satisfaction of other conditions precedent; the realization of anticipated benefits and synergies of the transaction and the timing thereof; the success of integration plans; the risk that any announcements relating to the proposed transaction could have adverse effects on the market price of RADA; the focus of management time and attention on the transaction and other disruptions arising from the transaction; the volatility of the international marketplace; DRS’s anticipated public listing on the NASDAQ and Tel-Aviv Stock Exchange upon the anticipated closing of the transaction; potential adverse reactions or changes to business, government or employee relationships, including those resulting from the announcement or completion of the transaction; general U.S., Israeli and global social, economic, political, credit and business conditions; changes in laws; regulations and government policies; changes in taxes and tax rates; customer, stockholder, regulatory and other stakeholder approvals and support; material adverse changes in economic and industry conditions; the pandemic created by the outbreak of COVID-19 and resulting effects on economic conditions; the ramifications of the Russia-Ukraine conflict, and other risks and uncertainties listed in DRS’s filings or RADA’s filings with the SEC, including under the heading “Risk Factors” in DRS’s most recently filed Annual Report on Form 10-K as such risk factors may be amended, supplemented or superseded from time to time by other filings with the SEC and under the heading “Risk Factors” in RADA’s most recently filed Annual Report on Form 20-F as such risk factors may be amended, supplemented or superseded from time to time.",1
"Chinese authorities gave their final approval last week, clearing the way for the merger to be finalized.",1
The video game industry is in the middle of a gold rush of acquisitions.,1
"""By joining forces, we will have unsurpassed technology and expanded R&D capabilities,"" Hayes said.",1
Executives for both companies hope that the merger will create a stock price that's greater than the current combined value of Apollo and Athene.,1
The companies underscore that their deal would combine two entities that don't directly compete in a so-called vertical merger.,1
"16 on last year's CNBC Disruptor 50 list, delivers an array of digital services such as transportation, food delivery, hotel bookings, online banking, mobile payments and insurance services from its app — thus the ""super app"" title.",0
"“The studio suffered over $1 billion in losses,” said Jeffrey Sonnenfeld, a professor at the Yale School of Management.",0
"NEW YORK (Reuters) - The tax-free treatment of the spin-offs Dow Chemical Co and DuPont plan to carry out after they merge their businesses is a prime driver of the deal, potentially saving tens of billions of dollars, industry experts said.",1
Nevada casinos were closed for several months before being allowed to reopen starting on June 4.,0
"No offering of securities shall be made except by means of a prospectus meeting the requirements of Section 10 of the Securities Act of 1933, as amended.",0
"""This is a more expensive deal, at 17 times price-to-earnings, than the deal for Virgin America at 15.5 times,"" Syth said, referring to the bidding war in 2016 between Alaska Air Group Inc (ALK.N) and JetBlue that ended with Alaska buying Virgin America in a $2.6 billion deal.",1
"Then Chinese regulatory authorities, whose approval Marriott needed for the merger in order to operate properties in that coveted market, requested an extension of the review process.",1
The companies' competitors and consumer interest groups are worried that AT&T would use Time Warner's programming as a bargaining chip.,1
"“We did want to deliver real benefits to our customers immediately,” Marriott CEO Arne Sorenson, who is leading the combined company, said during an interview with USA TODAY prior to the close.",1
Some critics of the deal said they were not satisfied by the terms disclosed Tuesday.,1
"Regulators thwarted its attempts to sell to Walgreens Boots Alliance, forcing them to whittle down a sale of Rite Aid's entire 4,600 store footprint to just 1,932 locations.",1
"Although we believe that the FLI is reasonable based on the information available today and processes used to prepare it, such statements are not guarantees of future performance and you are cautioned against placing undue reliance on FLI.",0
"A Definitive Feasibility Study for Tumas is on track for completion by end of 2022, and Deep Yellow said it will work with Vimy's technical team on elements of process that may be incorporated from Mulga Rock.",0
"Viacom-CBS still will continue to be a relative small fry — unless it combines with other independent studios, such as Sony Pictures Entertainment or a major telecommunications company like Verizon or T-Mobile.",1
"The merger, which would have made the combined entity the largest pay-TV operator in the U.S., had garnered a lot of negative attention since it was announced in February of 2014.",1
The business combination is anticipated to be tax free for RADA and Leonardo DRS shareholders.,1
"FLI is typically identified by words such as “anticipate”, “expect”, “project”, “estimate”, “forecast”, “plan”, “intend”, “target”, “believe”, “likely”, “seek”, “aim”, “project” and similar words suggesting future outcomes or statements regarding an outlook.",0
Regulators also outlined stipulations for any future merger or acquisition proposal.,1
"Hometown International — the New Jersey company valued at more than $100 million on the stock market despite running just a single deli — is in fact a shell company that’s part of a complex, international reverse-merger plan, according to a report.",1
"Viacom Chief Executive Bob Bakish will become president and chief executive of the new entity, and gain a seat on the board.",1
Actual events and circumstances are difficult or impossible to predict and will differ from assumptions.,0
"Canadian Pacific and Kansas City Southern announced plans on Sunday to combine in a $29 billion deal that would create the first railroad network connecting the United States, Mexico and Canada.",1
"In the interview, a reporter asked Ballhaus whether Blackboard would disappear as a company and a brand.",0
"A definitive proxy statement/prospectus will also be sent to the stockholders of Agrico and Kalera, seeking required stockholder approval.",1
But the T-Mobile case stands out because the company’s executives were expected at the hotel so soon after announcing they needed a win in Washington.,0
"At least some Justice Department staff members seemed open to the idea, according to two people familiar with the government review.",0
Bayer said it expects to complete the merger by midsummer.,1
"Rite Aid also said Wednesday that its board is ""evaluating governance changes at the company.""",0
"These risks and uncertainties include, but are not limited to, ability to meet the closing conditions to the Transaction, including approval by stockholders of North Mountain and Corcentric on the expected terms and schedule and the risk that regulatory approvals required for the Transaction are not obtained or are obtained subject to conditions that are not anticipated; delay in closing the Transaction; failure to realize the benefits expected from the proposed Transaction; a decline in the price of our securities following the Transaction if it fails to meet the expectations of investors or securities analysts; the amount of redemption requests made by North Mountain's public stockholders; the ability of North Mountain or the combined company to issue equity or equity-linked securities in connection with the Transaction or in the future; the effects of pending and future legislation; risks related to disruption of management time from ongoing business operations due to the proposed Transaction; business disruption following the Transaction; risks related to the impact of the COVID-19 pandemic on the financial condition and results of operations of North Mountain and Corcentric; risks related to North Mountain's or Corcentric's indebtedness; other consequences associated with mergers, acquisitions, and divestitures and legislative and regulatory actions and reforms; Corcentric's ability to maintain its current rate of growth; adjusting Corcentric's cost structure to quickly reflect changes in revenues; maintenance and renewal of customer contracts and subscriptions; competition in the software and payments solutions industries; Corcentric's ability to raise additional capital; reliance on Corcentric's relationships with service providers and suppliers; the successful integration of potential targets, products, or technologies; Corcentric's ability to improve its operational, financial, and management controls; Corcentric's failure to offer high-quality customer support; Corcentric's ability to maintain its revenues and margins while offering discounts for its private commerce network buyers and suppliers; Corcentric's failure to maintain and enhance awareness of its brand; Corcentric's failure to maintain contracts with private commerce network solutions buyers and suppliers; increased costs associated with being a public company; the unpredictable sales cycles of Corcentric's end markets; risks associated with Corcentric's brokerage activities as sellers of capital equipment; cybersecurity incidents; ability to prevent fraudulent activities by Corcentric's customers, employees, or other third parties; potential interruptions or delays in third-party services; protection of proprietary rights; intellectual property infringement, data protection, and other losses; compliance with federal, state, and local laws as well as statutory and regulatory requirements; risks of implementing controls and procedures required for public companies following the Transaction; and the ability of Corcentric or the combined Company to issue equity or equity-linked securities with the proposed business combination or in the future; and those factors discussed in North Mountain's Form 10-K/A for the year ended December 31, 2020, under Risk Factors in Part I, Item 1A and other documents of North Mountain filed, or to be filed, with the SEC.",1
The vast majority of public input has urged the PRC to reject the merger.,1
The difference in design and technology between the Astra and the Corsa demonstrates how the brand evolved under Peugeot's ownership.,0
That product is growing.,0
"There had been indications in the last few days that the deal would find it difficult to get the required regulatory approvals, with staff attorneys at the U.S. Justice Department's antitrust division stating that they were nearing a recommendation to block the deal, and the FCC staff recommending a procedural move that would put the merger in jeopardy.",1
"While the companies are tied together, some investors wonder how badly Apollo's business would be damaged if somehow Athene split away.",0
"“We believe that mutually terminating the merger agreement with Sezzle at this time is in the best interests of Zip and its shareholders, and will allow Zip to focus on its strategy and core business in the current environment,” Zip Chair Diane Smith-Gander said.",1
"""This is a vertical merger; it is not a horizontal merger.",1
"The merger is the first consolidation between two NIL organizations focused on the same institution, said Rising Spear CEO Matthew Quigley.",1
"“We think we’re advantaged and our customers are advantaged by having more choice, not less,” he said.",0
North Mountain and Corcentric anticipate that subsequent events and developments will cause their assessments to change.,0
"For example, according to the company’s Web site, it has dozens of collaborative projects with the National Institutes for Health.",0
"Factors that may cause such differences include, but are not limited to: (1) the occurrence of any event, change or other circumstances that could give rise to the termination of the Agreement; (2) the lack of a third party valuation in determining whether the proposed transaction is fair to dMY IV’s stockholders from a financial point of view; (3) the outcome of any legal proceedings that may be instituted against dMY IV and Planet following the announcement of the Agreement and the transactions contemplated therein; (4) the inability to complete the proposed business combination, including due to failure to obtain approval of the stockholders of dMY IV or Planet, certain governmental or regulatory approvals, the satisfaction of the minimum trust account amount following redemption by dMY IV’s public stockholders, or satisfy other conditions to closing in the Agreement; (5) the occurrence of any event, change or other circumstance that could give rise to the termination of the Agreement or could otherwise cause the transaction to fail to close; (6) the impact of COVID-19 on Planet’s business and/or the ability of the parties to complete the proposed business combination; (7) the inability to obtain or maintain the listing of the combined company’s shares of Class A common stock on the New York Stock Exchange following the proposed business combination; (8) the risk that the proposed business combination disrupts current plans, operations, business relationships, performance and business generally as a result of the announcement and consummation of the proposed business combination; (9) the ability to recognize the anticipated benefits of the proposed business combination, which may be affected by, among other things, competition, the ability of Planet to grow and manage growth profitably, maintain relationships with customers and suppliers, and retain its management and key employees; (10) costs related to the proposed business combination; (11) changes in applicable laws or regulations; (12) the ability to implement business plans, forecasts, and other expectations after the completion of the proposed transaction, and identify and realize additional opportunities; (13) the possibility that Planet or dMY IV may be adversely affected by other economic, business, and/or competitive factors; and (14) other risks and uncertainties indicated from time to time in the proxy statement/prospectus relating to the proposed business combination, including those under “Risk Factors” therein, and in dMY IV’s other filings with the SEC.",1
The deal will need approval from the SEC and SPAC shareholders.,1
"John Malone, a billionaire and widely respected media veteran, is one of the key Discovery choices and had long advocated for the merger with WarnerMedia.",1
ViacomCBS will be worth about $30 billion.,1
"The aging seventh-generation Golf led the market with 445,754 sales.",0
"The government’s complaint argued that the combined companies would “eliminate substantial head-to-head competition and likely lead to higher prices and less innovation.” It said the companies dominated markets for risk and reinsurance brokering, health and pension benefits brokering, actuarial services for employer benefit programs and private exchanges that offer retiree benefits.",1
"The company projects it will make $50 million in revenue this year and just under $300 million of the $1 billion valuation will be in cash, raised partly by FaZe Clan and partly by B. Riley Financial.",0
"The deal is made up of $200 million in cash and $100 million of equity in BuzzFeed, the company said.",1
The deal would have involved Comcast-NBCUniversal spinning off the NBCUniversal media portion of the company to merge with Electronic Arts.,1
The companies said in a joint statement that they expected at least $400 million in annual cost savings from the all-stock deal by 2019.,1
"The company's media arm, NBCUniversal grew 7.5% last year and reported revenues in excess of $25 billion.",0
"You should carefully consider the foregoing factors and the other risks and uncertainties described in the “Risk Factors” section of dMY IV’s Quarterly Reports on Form 10-Q, the Registration Statement and proxy statement/prospectus discussed above and other documents filed by dMY IV from time to time with the SEC.",0
"Agrium has a big presence among farm-retail chains, enabling it to produce more stable earnings than wholesale fertilizer, according to a Sept. 1 report by Fitch Ratings after word of preliminary talks between the two companies came out.",1
"CBS, which is the larger of the two companies and worth $18.5 billion, will absorb the smaller Viacom, which owns such assets as BET, Comedy Central and the Paramount Pictures movie studio in Hollywood.",1
"This is going to be an opportunity for our talent to earn the right to have a more fruitful career, to be able to be involved in many more things.",0
She installed Bakish as chief executive of Viacom.,1
"Critics have argued the deal provides Albertsons' private equity owner, Cerberus Capital Management, a vehicle to take the company public without rewarding Rite Aid shareholders in turn.",1
"The registration statement and prospectus and other documents filed or furnished by DRS and RADA with the SEC, when filed, will be available free of charge at the SEC’s website at www.sec.gov.",0
"The combination would help Potash, which produces half the potash in North America, reduce its exposure to volatile prices for the potassium product.",1
Citi is advising Telenor and JPMorgan is advising CP Group.,1
"In year one, New T-Mobile will have more than 3,500 additional full-time U.S. employees than the standalone companies would have had, and 11,000 more people by 2024.",1
"The agency has been particularly focused on the validity of the financial projections these companies made when they announced the mergers, as well as any claims they made about the preorders collected for their vehicles.",1
Three of the five commissioners stated during the Wednesday meeting that they oppose the merger and believe that the potential harms to the customers outweigh the benefits.,1
It's said to be facing possible acquisition efforts from other private equity firms.,1
"CEO Randall Stephenson says the company's customers are demanding ""more and more premium content"" for their mobile devices — and they want it created, formatted and curated in a way specifically set up for mobility.",0
"William Ackman, founder and CEO of hedge fund Pershing Square Capital Management, speaks during the Sohn Investment Conference in New York, May 4, 2015.",0
Those entities will join Collins Aerospace (the recently acquired Rockwell Collins Inc.) and jet engine-maker Pratt & Whitney — two of United Technologies' high-revenue divisions.,1
"However, he argues that mergers also offer companies cover to nix ideas that aren’t working out.",1
Neither Rite Aid nor Albertsons will pay a break-up fee.,1
"With a larger total audience, those companies can make more money from corporate advertisers and are better positioned to compete with tech giants such as Facebook and Google — or so the thinking goes.",0
"But all that doesn’t answer the question of Hometown’s bizarre valuation of nearly $100 million despite it losing cash and doing just over $35,000 in sales over the past two years combined.",0
"The IPO market has already set an annual record for deal volume in 2021, at $171 billion, and only halfway through the year.",0
"""Athene is really good at selling fixed index annuities,"" he said.",0
"However, he said those previous cases did not have the potential harms to customers that the Avangrid and PNM merger case has.",1
Journey (2007): The midsize SUV offers three rows of seating and competes against the likes of the Hyundai Santa Fe and Kia Sorento.,0
Other Des Moines-based life insurance companies are going through shake-ups driven by stock prices.,0
“I think it would create a major grocery store chain.,1
"Manoj Jain, an alumnus of Credit Suisse and co-chief investment officer of the Hong Kong-based hedge fund Maso, confirmed to the Times that the firm still plans to execute a merger with Hometown.",1
"Blackboard was for many years the dominant provider of learning management systems, though competitors such as Instructure (maker of Canvas) and D2L have gained ground and, in the former's case, surpassed it.",0
The merger will bring together the two companies' complementary asset bases including the Mulga Rock uranium project in Western Australia and the Tumas project in Namibia.,1
"The merger, which was ratified overwhelmingly by the boards of both companies, requires the approval of government regulators, a process that is expected to take several months.",1
"“Robust antitrust enforcement is an essential pillar of the Justice Department’s commitment to ensuring economic opportunity and fairness for all,” said Attorney General Merrick B. Garland.",0
"""The sorry history of megamergers shows they run roughshod over the public interest,"" says former FCC commissioner and now consumer interest advocate Michael Copps.",1
"It also comes amid an investigation in Spain involving Avangrid’s parent company, Iberdrola, and corporate espionage.",0
Grow your revenue with all-in-one prospecting solutions powered by the leader in private-company data.,0
A SPAC raises money from investors through an initial public offering and then uses the cash to acquire a private company and take it public.,0
"Group Nine Media, which was formed in 2016 with substantial funding from Discovery Communications, acquired PopSugar in 2019.",1
"Spirit and Frontier, both low-fare airlines, announced a plan to merge in February.",1
"The transaction will deliver significant benefits for both Woodside and BHP shareholders by creating a long-life conventional portfolio of scale and diversity of geography, product and end markets, the companies said.",1
"“This consolidation is either about leveraging as many assets as you can to build CBS All Access into a streaming service like Disney+, or by packaging enough channels and library content together so that you can flip the company.”",1
"“We believe Monster could be less interested in Constellation’s wine & spirits business vs. the beer business in a hypothetical acquisition, given potentially lower synergies in wine and a lower topline growth profile of the business,"" said Modi.",1
Concerns about competition have grown thanks to a wave of megamergers in the agricultural industry.,1
"But it also slowed the scaling of Zip's U.S. business, in which transaction frequency concerns persist, he added.",0
"“It is fairly rare,” said Robert Willens, a corporate tax and accounting consultant.",0
Many actual events and circumstances are beyond the control of North Mountain and Corcentric.,0
"Among them, Albertsons notified Rite Aid CEO it would like him to be chief executive of the combined company, while still negotiating the deal.",1
"The most famous case where this deal structure was used was the 2007 merger of drug distributors AmerisourceBergen Corp and Kindred Healthcare Inc, which the companies used to then spin off their institutional pharmacy businesses.",1
"JetBlue also said it would commit to divesting Spirit assets in New York and Boston, markets at the heart of JetBlue’s partnership with American, known as the Northeast Alliance, in an effort to win approval from the Justice Department.",1
Not registered?,0
"Mr. Delrahim has spoken at length about how Justice Department officials should handle mergers involving two companies that don’t compete against each other, like the one between AT&T and Time Warner.",1
"May 17, 2021.",0
"Marriott will also inherit lifestyle brands such as Aloft, which will operate in the same category as Moxy and AC Hotels.",1
The Transaction has been unanimously approved by the Boards of Directors of both Corcentric and North Mountain.,1
"Meanwhile, Telenor will continue to look for merger opportunities in Asia, including in Pakistan and on a regional basis, Brekke said.",1
NBC finished the 2013-14 primetime season as the number one ranked broadcasting network in the coveted 18-49 demographic.,0
Those are on top of their powerful wine and spirit catalogs filled with well-known brands like Kim Crawford and Meiomi wines and Svedka vodka and Casa Nobel tequila.,0
"BuzzFeed generated $321 million in annual revenue and $31 million in adjusted earnings before interest, taxes, depreciation and amortization in 2020, in large part due to its e-commerce business.",0
Goldman Sachs & Co. LLC and Morgan Stanley & Co. LLC acted as co-lead placement agents for dMY IV in connection with the PIPE transaction.,1
Boston Beer founder Jim Koch says he found a kindred spirit in Sam Calagione.,0
The highly anticipated merger had a few starts and stops since the deal was reached in November 2015.,1
"""The merger combines two world class assets, both in Tier-1 mining jurisdictions, into a single group with scale and know-how,"" he said.",1
"New T-Mobile will vigorously compete for consumers at all price points and all customers, including prepaid and Lifeline, will have access to the same amazing 5G network and services.",1
It's a four-door crossover developed to replace a two-door hatchback.,1
"Upon the closing of the Transaction, the combined entity (the ""Company"") will be named Corcentric Inc.",1
"Reuters on Sunday reported about their impending merger, citing a source familiar with the matter.",1
Rocket Lab,0
"Also built in Melfi, Italy, including a PHEV version, and sold in more than 100 countries.",0
"In the absence of well-heeled suitors, some of the most influential and successful companies in the digital media industry have instead pivoted to a strategy of consolidation, buying up and merging with onetime competitors.",1
"BELLEVUE, Wash. & OVERLAND PARK, Kan.--(BUSINESS WIRE)--T-Mobile US, Inc. (NASDAQ: TMUS) and Sprint (NYSE: S) today announced that after receiving a favorable decision in Federal Court in New York the companies are now taking final steps to complete their merger to create the New T-Mobile.",1
"These visits highlight a stark reality in Washington, unprecedented in modern American history.",0
"The combined portfolio will comprise a production mix of 46% LNG, 29% oil and condensate and 25% domestic gas and liquids (FY21 net production) that spans Australia, the US Gulf of Mexico, and Trinidad and Tobago with 94% from OECD nations.",1
